Marketing Year,Week No,Commodity,Flow,Country,Port,Tons
2023/24,5,White Maize,Export per Harbour,,Durban,3099
2023/24,5,White Maize,RSA Export,BOTSWANA,,5799
2023/24,5,White Maize,RSA Export,ESWATINI (SWAZILAND),,967
2023/24,5,White Maize,RSA Export,KENYA,,3099
2023/24,5,White Maize,RSA Export,MOZAMBIQUE,,593
2023/24,5,White Maize,RSA Export,ZIMBABWE,,700
2023/24,5,Yellow Maize,Export per Harbour,,Durban,30644
2023/24,5,Yellow Maize,RSA Export,BOTSWANA,,162
2023/24,5,Yellow Maize,RSA Export,ESWATINI (SWAZILAND),,900
2023/24,5,Yellow Maize,RSA Export,MOZAMBIQUE,,1170
2023/24,5,Yellow Maize,RSA Export,NAMIBIA,,1079
2023/24,5,Yellow Maize,RSA Export,SAUDI ARABIA,,106
2023/24,5,Yellow Maize,RSA Export,"TAIWAN, PROV OF CHINA",,24500
2023/24,5,Yellow Maize,RSA Export,VIETNAM,,6038
2023/24,5,Yellow Maize,RSA Export,ZIMBABWE,,141
2023/24,6,White Maize,RSA Export,BOTSWANA,,5776
2023/24,6,White Maize,RSA Export,ESWATINI (SWAZILAND),,1254
2023/24,6,White Maize,RSA Export,MOZAMBIQUE,,1045
2023/24,6,Yellow Maize,Export per Harbour,,Durban,106814
2023/24,6,Yellow Maize,Export per Harbour,,East London,13914
2023/24,6,Yellow Maize,RSA Export,BOTSWANA,,110
2023/24,6,Yellow Maize,RSA Export,ESWATINI (SWAZILAND),,1196
2023/24,6,Yellow Maize,RSA Export,JAPAN,,30554
2023/24,6,Yellow Maize,RSA Export,"KOREA, REP OF",,13914
2023/24,6,Yellow Maize,RSA Export,MOZAMBIQUE,,762
2023/24,6,Yellow Maize,RSA Export,NAMIBIA,,580
2023/24,6,Yellow Maize,RSA Export,"TAIWAN, PROV OF CHINA",,54980
2023/24,6,Yellow Maize,RSA Export,VIETNAM,,21280
2023/24,7,White Maize,RSA Export,BOTSWANA,,6130
2023/24,7,White Maize,RSA Export,ESWATINI (SWAZILAND),,1056
2023/24,7,White Maize,RSA Export,MOZAMBIQUE,,645
2023/24,7,White Maize,RSA Export,NAMIBIA,,72
2023/24,7,Yellow Maize,Export per Harbour,,Durban,51378
2023/24,7,Yellow Maize,Export per Harbour,,East London,29648
2023/24,7,Yellow Maize,RSA Export,BOTSWANA,,231
2023/24,7,Yellow Maize,RSA Export,ESWATINI (SWAZILAND),,311
2023/24,7,Yellow Maize,RSA Export,JAPAN,,22580
2023/24,7,Yellow Maize,RSA Export,"KOREA, REP OF",,29648
2023/24,7,Yellow Maize,RSA Export,MOZAMBIQUE,,699
2023/24,7,Yellow Maize,RSA Export,NAMIBIA,,655
2023/24,7,Yellow Maize,RSA Export,SAUDI ARABIA,,356
2023/24,7,Yellow Maize,RSA Export,"TAIWAN, PROV OF CHINA",,28442
2023/24,8,White Maize,Export per Harbour,,Durban,6361
2023/24,8,White Maize,RSA Export,BOTSWANA,,6020
2023/24,8,White Maize,RSA Export,ESWATINI (SWAZILAND),,1802
2023/24,8,White Maize,RSA Export,KENYA,,6361
2023/24,8,White Maize,RSA Export,MOZAMBIQUE,,1844
2023/24,8,White Maize,RSA Export,NAMIBIA,,469
2023/24,8,Yellow Maize,Export per Harbour,,Durban,111888
2023/24,8,Yellow Maize,RSA Export,BOTSWANA,,141
2023/24,8,Yellow Maize,RSA Export,ESWATINI (SWAZILAND),,367
2023/24,8,Yellow Maize,RSA Export,JAPAN,,20001
2023/24,8,Yellow Maize,RSA Export,"KOREA, REP OF",,24015
2023/24,8,Yellow Maize,RSA Export,MOZAMBIQUE,,240
2023/24,8,Yellow Maize,RSA Export,NAMIBIA,,1314
2023/24,8,Yellow Maize,RSA Export,SAUDI ARABIA,,273
2023/24,8,Yellow Maize,RSA Export,"TAIWAN, PROV OF CHINA",,13039
2023/24,8,Yellow Maize,RSA Export,VIETNAM,,54560
2023/24,9,White Maize,Export per Harbour,,Durban,6081
2023/24,9,White Maize,RSA Export,BOTSWANA,,7583
2023/24,9,White Maize,RSA Export,ESWATINI (SWAZILAND),,384
2023/24,9,White Maize,RSA Export,GHANA,,1967
2023/24,9,White Maize,RSA Export,KENYA,,4114
2023/24,9,White Maize,RSA Export,LESOTHO,,6079
2023/24,9,White Maize,RSA Export,MOZAMBIQUE,,1707
2023/24,9,White Maize,RSA Export,NAMIBIA,,181
2023/24,9,Yellow Maize,Export per Harbour,,Durban,76874
2023/24,9,Yellow Maize,RSA Export,BOTSWANA,,440
2023/24,9,Yellow Maize,RSA Export,ESWATINI (SWAZILAND),,1393
2023/24,9,Yellow Maize,RSA Export,JAPAN,,19250
2023/24,9,Yellow Maize,RSA Export,"KOREA, REP OF",,51399
2023/24,9,Yellow Maize,RSA Export,MOZAMBIQUE,,420
2023/24,9,Yellow Maize,RSA Export,NAMIBIA,,1153
2023/24,9,Yellow Maize,RSA Export,"TAIWAN, PROV OF CHINA",,6225
2023/24,10,White Maize,RSA Export,BOTSWANA,,5092
2023/24,10,White Maize,RSA Export,KENYA,,2757
2023/24,10,White Maize,RSA Export,MOZAMBIQUE,,353
2023/24,10,Yellow Maize,Export per Harbour,,Durban,87430
2023/24,10,Yellow Maize,RSA Export,BOTSWANA,,204
2023/24,10,Yellow Maize,RSA Export,ESWATINI (SWAZILAND),,1126
2023/24,10,Yellow Maize,RSA Export,JAPAN,,61515
2023/24,10,Yellow Maize,RSA Export,MOZAMBIQUE,,976
2023/24,10,Yellow Maize,RSA Export,NAMIBIA,,1118
2023/24,10,Yellow Maize,RSA Export,"TAIWAN, PROV OF CHINA",,25915
2023/24,11,White Maize,RSA Export,BOTSWANA,,4158
2023/24,11,White Maize,RSA Export,ESWATINI (SWAZILAND),,660
2023/24,11,White Maize,RSA Export,KENYA,,4637
2023/24,11,White Maize,RSA Export,MOZAMBIQUE,,643
2023/24,11,Yellow Maize,Export per Harbour,,Durban,71040
2023/24,11,Yellow Maize,Export per Harbour,,East London,44092
2023/24,11,Yellow Maize,RSA Export,BOTSWANA,,201
2023/24,11,Yellow Maize,RSA Export,ESWATINI (SWAZILAND),,727
2023/24,11,Yellow Maize,RSA Export,JAPAN,,12419
2023/24,11,Yellow Maize,RSA Export,"KOREA, REP OF",,78700
2023/24,11,Yellow Maize,RSA Export,LESOTHO,,23
2023/24,11,Yellow Maize,RSA Export,MOZAMBIQUE,,908
2023/24,11,Yellow Maize,RSA Export,NAMIBIA,,1027
2023/24,11,Yellow Maize,RSA Export,SAUDI ARABIA,,362
2023/24,11,Yellow Maize,RSA Export,"TAIWAN, PROV OF CHINA",,23651
2023/24,12,White Maize,Export per Harbour,,Durban,9267
2023/24,12,White Maize,RSA Export,BOTSWANA,,4146
2023/24,12,White Maize,RSA Export,ESWATINI (SWAZILAND),,528
2023/24,12,White Maize,RSA Export,KENYA,,17750
2023/24,12,White Maize,RSA Export,MOZAMBIQUE,,520
2023/24,12,Yellow Maize,Export per Harbour,,Durban,84008
2023/24,12,Yellow Maize,RSA Export,BOTSWANA,,173
2023/24,12,Yellow Maize,RSA Export,ESWATINI (SWAZILAND),,1242
2023/24,12,Yellow Maize,RSA Export,JAPAN,,84008
2023/24,12,Yellow Maize,RSA Export,LESOTHO,,4
2023/24,12,Yellow Maize,RSA Export,MOZAMBIQUE,,996
2023/24,12,Yellow Maize,RSA Export,NAMIBIA,,879
2023/24,13,White Maize,RSA Export,BOTSWANA,,4564
2023/24,13,White Maize,RSA Export,ESWATINI (SWAZILAND),,820
2023/24,13,White Maize,RSA Export,KENYA,,5719
2023/24,13,White Maize,RSA Export,MOZAMBIQUE,,804
2023/24,13,White Maize,RSA Export,NAMIBIA,,237
2023/24,13,Yellow Maize,Export per Harbour,,Durban,142144
2023/24,13,Yellow Maize,RSA Export,BOTSWANA,,368
2023/24,13,Yellow Maize,RSA Export,ESWATINI (SWAZILAND),,1617
2023/24,13,Yellow Maize,RSA Export,JAPAN,,113666
2023/24,13,Yellow Maize,RSA Export,"KOREA, REP OF",,4532
2023/24,13,Yellow Maize,RSA Export,MOZAMBIQUE,,1638
2023/24,13,Yellow Maize,RSA Export,NAMIBIA,,1025
2023/24,13,Yellow Maize,RSA Export,SAUDI ARABIA,,308
2023/24,13,Yellow Maize,RSA Export,"TAIWAN, PROV OF CHINA",,23638
2023/24,14,White Maize,Export per Harbour,,Durban,2592
2023/24,14,White Maize,RSA Export,BOTSWANA,,4083
2023/24,14,White Maize,RSA Export,ESWATINI (SWAZILAND),,99
2023/24,14,White Maize,RSA Export,KENYA,,4910
2023/24,14,White Maize,RSA Export,MOZAMBIQUE,,1204
2023/24,14,White Maize,RSA Export,ZIMBABWE,,197
2023/24,14,Yellow Maize,Export per Harbour,,Durban,97535
2023/24,14,Yellow Maize,RSA Export,BOTSWANA,,165
2023/24,14,Yellow Maize,RSA Export,ESWATINI (SWAZILAND),,1371
2023/24,14,Yellow Maize,RSA Export,"KOREA, REP OF",,65447
2023/24,14,Yellow Maize,RSA Export,MOZAMBIQUE,,803
2023/24,14,Yellow Maize,RSA Export,NAMIBIA,,665
2023/24,14,Yellow Maize,RSA Export,SAUDI ARABIA,,225
2023/24,14,Yellow Maize,RSA Export,"TAIWAN, PROV OF CHINA",,31863
2023/24,15,White Maize,RSA Export,BOTSWANA,,5672
2023/24,15,White Maize,RSA Export,ESWATINI (SWAZILAND),,278
2023/24,15,White Maize,RSA Export,KENYA,,3480
2023/24,15,White Maize,RSA Export,LESOTHO,,440
2023/24,15,White Maize,RSA Export,MOZAMBIQUE,,3854
2023/24,15,White Maize,RSA Export,NAMIBIA,,647
2023/24,15,Yellow Maize,Export per Harbour,,Durban,53320
2023/24,15,Yellow Maize,RSA Export,BOTSWANA,,168
2023/24,15,Yellow Maize,RSA Export,ESWATINI (SWAZILAND),,1039
2023/24,15,Yellow Maize,RSA Export,"KOREA, REP OF",,53033
2023/24,15,Yellow Maize,RSA Export,MOZAMBIQUE,,802
2023/24,15,Yellow Maize,RSA Export,NAMIBIA,,1247
2023/24,15,Yellow Maize,RSA Export,SAUDI ARABIA,,287
2023/24,16,White Maize,RSA Export,BOTSWANA,,5649
2023/24,16,White Maize,RSA Export,ESWATINI (SWAZILAND),,34
2023/24,16,White Maize,RSA Export,KENYA,,6813
2023/24,16,White Maize,RSA Export,LESOTHO,,880
2023/24,16,White Maize,RSA Export,MOZAMBIQUE,,10643
2023/24,16,White Maize,RSA Export,NAMIBIA,,2147
2023/24,16,Yellow Maize,Export per Harbour,,Durban,52830
2023/24,16,Yellow Maize,RSA Export,BOTSWANA,,223
2023/24,16,Yellow Maize,RSA Export,ESWATINI (SWAZILAND),,1868
2023/24,16,Yellow Maize,RSA Export,"KOREA, REP OF",,52830
2023/24,16,Yellow Maize,RSA Export,MOZAMBIQUE,,1088
2023/24,16,Yellow Maize,RSA Export,NAMIBIA,,1666
2023/24,16,Yellow Maize,RSA Export,ZIMBABWE,,15
2023/24,17,White Maize,RSA Export,BOTSWANA,,4980
2023/24,17,White Maize,RSA Export,ESWATINI (SWAZILAND),,133
2023/24,17,White Maize,RSA Export,KENYA,,5494
2023/24,17,White Maize,RSA Export,LESOTHO,,4469
2023/24,17,White Maize,RSA Export,MOZAMBIQUE,,11815
2023/24,17,White Maize,RSA Export,NAMIBIA,,2592
2023/24,17,White Maize,RSA Export,ZIMBABWE,,133
2023/24,17,Yellow Maize,Export per Harbour,,Durban,60246
2023/24,17,Yellow Maize,RSA Export,BOTSWANA,,402
2023/24,17,Yellow Maize,RSA Export,ESWATINI (SWAZILAND),,1704
2023/24,17,Yellow Maize,RSA Export,JAPAN,,20000
2023/24,17,Yellow Maize,RSA Export,"KOREA, REP OF",,32529
2023/24,17,Yellow Maize,RSA Export,MOZAMBIQUE,,1793
2023/24,17,Yellow Maize,RSA Export,NAMIBIA,,1409
2023/24,17,Yellow Maize,RSA Export,"TAIWAN, PROV OF CHINA",,7717
2023/24,18,White Maize,RSA Export,BOTSWANA,,6318
2023/24,18,White Maize,RSA Export,ESWATINI (SWAZILAND),,563
2023/24,18,White Maize,RSA Export,KENYA,,108
2023/24,18,White Maize,RSA Export,LESOTHO,,1757
2023/24,18,White Maize,RSA Export,MOZAMBIQUE,,940
2023/24,18,White Maize,RSA Export,NAMIBIA,,1806
2023/24,18,White Maize,RSA Export,ZIMBABWE,,23
2023/24,18,Yellow Maize,Export per Harbour,,Durban,56963
2023/24,18,Yellow Maize,RSA Export,BOTSWANA,,102
2023/24,18,Yellow Maize,RSA Export,ESWATINI (SWAZILAND),,1473
2023/24,18,Yellow Maize,RSA Export,JAPAN,,24368
2023/24,18,Yellow Maize,RSA Export,MOZAMBIQUE,,1183
2023/24,18,Yellow Maize,RSA Export,NAMIBIA,,1386
2023/24,18,Yellow Maize,RSA Export,SAUDI ARABIA,,512
2023/24,18,Yellow Maize,RSA Export,"TAIWAN, PROV OF CHINA",,32083
2023/24,19,White Maize,Export per Harbour,,Durban,19443
2023/24,19,White Maize,RSA Export,BOTSWANA,,3753
2023/24,19,White Maize,RSA Export,ESWATINI (SWAZILAND),,70
2023/24,19,White Maize,RSA Export,GUATEMALA,,19443
2023/24,19,White Maize,RSA Export,KENYA,,2407
2023/24,19,White Maize,RSA Export,LESOTHO,,1789
2023/24,19,White Maize,RSA Export,MOZAMBIQUE,,1534
2023/24,19,White Maize,RSA Export,NAMIBIA,,4292
2023/24,19,Yellow Maize,Export per Harbour,,Durban,27187
2023/24,19,Yellow Maize,RSA Export,BOTSWANA,,100
2023/24,19,Yellow Maize,RSA Export,ESWATINI (SWAZILAND),,2086
2023/24,19,Yellow Maize,RSA Export,JAPAN,,6802
2023/24,19,Yellow Maize,RSA Export,MOZAMBIQUE,,1562
2023/24,19,Yellow Maize,RSA Export,NAMIBIA,,1211
2023/24,19,Yellow Maize,RSA Export,"TAIWAN, PROV OF CHINA",,20385
2023/24,20,White Maize,RSA Export,BOTSWANA,,5762
2023/24,20,White Maize,RSA Export,ESWATINI (SWAZILAND),,722
2023/24,20,White Maize,RSA Export,MOZAMBIQUE,,2194
2023/24,20,White Maize,RSA Export,NAMIBIA,,3757
2023/24,20,White Maize,RSA Export,ZIMBABWE,,44
2023/24,20,Yellow Maize,Export per Harbour,,Durban,52990
2023/24,20,Yellow Maize,RSA Export,BOTSWANA,,101
2023/24,20,Yellow Maize,RSA Export,ESWATINI (SWAZILAND),,2402
2023/24,20,Yellow Maize,RSA Export,LESOTHO,,3
2023/24,20,Yellow Maize,RSA Export,MOZAMBIQUE,,1290
2023/24,20,Yellow Maize,RSA Export,NAMIBIA,,1454
2023/24,20,Yellow Maize,RSA Export,SAUDI ARABIA,,512
2023/24,20,Yellow Maize,RSA Export,"TAIWAN, PROV OF CHINA",,52478
2023/24,21,White Maize,Export per Harbour,,Durban,23327
2023/24,21,White Maize,RSA Export,BOTSWANA,,5462
2023/24,21,White Maize,RSA Export,ESWATINI (SWAZILAND),,1311
2023/24,21,White Maize,RSA Export,GUATEMALA,,23327
2023/24,21,White Maize,RSA Export,LESOTHO,,1755
2023/24,21,White Maize,RSA Export,MOZAMBIQUE,,1901
2023/24,21,White Maize,RSA Export,NAMIBIA,,4582
2023/24,21,White Maize,RSA Export,ZIMBABWE,,2747
2023/24,21,Yellow Maize,Export per Harbour,,Durban,204
2023/24,21,Yellow Maize,RSA Export,BOTSWANA,,129
2023/24,21,Yellow Maize,RSA Export,ESWATINI (SWAZILAND),,1797
2023/24,21,Yellow Maize,RSA Export,MALAWI,,239
2023/24,21,Yellow Maize,RSA Export,MOZAMBIQUE,,2331
2023/24,21,Yellow Maize,RSA Export,NAMIBIA,,1722
2023/24,21,Yellow Maize,RSA Export,SAUDI ARABIA,,204
2023/24,22,White Maize,Export per Harbour,,Durban,2294
2023/24,22,White Maize,RSA Export,BOTSWANA,,2398
2023/24,22,White Maize,RSA Export,ESWATINI (SWAZILAND),,365
2023/24,22,White Maize,RSA Export,GHANA,,2051
2023/24,22,White Maize,RSA Export,KENYA,,143
2023/24,22,White Maize,RSA Export,LESOTHO,,3177
2023/24,22,White Maize,RSA Export,MOZAMBIQUE,,1103
2023/24,22,White Maize,RSA Export,NAMIBIA,,4472
2023/24,22,White Maize,RSA Export,ZIMBABWE,,4138
2023/24,22,Yellow Maize,Export per Harbour,,Durban,305
2023/24,22,Yellow Maize,RSA Export,BOTSWANA,,165
2023/24,22,Yellow Maize,RSA Export,ESWATINI (SWAZILAND),,2236
2023/24,22,Yellow Maize,RSA Export,MALAWI,,379
2023/24,22,Yellow Maize,RSA Export,MOZAMBIQUE,,2427
2023/24,22,Yellow Maize,RSA Export,NAMIBIA,,1863
2023/24,22,Yellow Maize,RSA Export,SAUDI ARABIA,,305
2023/24,22,Yellow Maize,RSA Export,ZIMBABWE,,2144
2023/24,23,White Maize,RSA Export,BOTSWANA,,4932
2023/24,23,White Maize,RSA Export,ESWATINI (SWAZILAND),,373
2023/24,23,White Maize,RSA Export,LESOTHO,,900
2023/24,23,White Maize,RSA Export,MOZAMBIQUE,,1398
2023/24,23,White Maize,RSA Export,NAMIBIA,,3536
2023/24,23,White Maize,RSA Export,ZIMBABWE,,4768
2023/24,23,Yellow Maize,Export per Harbour,,Durban,55960
2023/24,23,Yellow Maize,RSA Export,CHINA,,55960
2023/24,23,Yellow Maize,RSA Export,ESWATINI (SWAZILAND),,2114
2023/24,23,Yellow Maize,RSA Export,MALAWI,,300
2023/24,23,Yellow Maize,RSA Export,MOZAMBIQUE,,1542
2023/24,23,Yellow Maize,RSA Export,NAMIBIA,,1234
2023/24,23,Yellow Maize,RSA Export,ZIMBABWE,,2942
2023/24,24,White Maize,RSA Export,BOTSWANA,,4496
2023/24,24,White Maize,RSA Export,ESWATINI (SWAZILAND),,861
2023/24,24,White Maize,RSA Export,LESOTHO,,596
2023/24,24,White Maize,RSA Export,MOZAMBIQUE,,1239
2023/24,24,White Maize,RSA Export,NAMIBIA,,4697
2023/24,24,White Maize,RSA Export,ZIMBABWE,,8160
2023/24,24,Yellow Maize,Export per Harbour,,Durban,53347
2023/24,24,Yellow Maize,RSA Export,ESWATINI (SWAZILAND),,2177
2023/24,24,Yellow Maize,RSA Export,LESOTHO,,3
2023/24,24,Yellow Maize,RSA Export,MOZAMBIQUE,,1107
2023/24,24,Yellow Maize,RSA Export,NAMIBIA,,1237
2023/24,24,Yellow Maize,RSA Export,SAUDI ARABIA,,572
2023/24,24,Yellow Maize,RSA Export,VIETNAM,,52775
2023/24,24,Yellow Maize,RSA Export,ZIMBABWE,,6908
2023/24,25,White Maize,RSA Export,BOTSWANA,,6852
2023/24,25,White Maize,RSA Export,ESWATINI (SWAZILAND),,1822
2023/24,25,White Maize,RSA Export,LESOTHO,,618
2023/24,25,White Maize,RSA Export,MOZAMBIQUE,,1029
2023/24,25,White Maize,RSA Export,NAMIBIA,,4522
2023/24,25,White Maize,RSA Export,ZIMBABWE,,6610
2023/24,25,Yellow Maize,Export per Harbour,,Durban,23284
2023/24,25,Yellow Maize,RSA Export,BOTSWANA,,209
2023/24,25,Yellow Maize,RSA Export,ESWATINI (SWAZILAND),,1717
2023/24,25,Yellow Maize,RSA Export,JAPAN,,23009
2023/24,25,Yellow Maize,RSA Export,MALAWI,,91
2023/24,25,Yellow Maize,RSA Export,MOZAMBIQUE,,977
2023/24,25,Yellow Maize,RSA Export,NAMIBIA,,980
2023/24,25,Yellow Maize,RSA Export,SAUDI ARABIA,,275
2023/24,25,Yellow Maize,RSA Export,ZIMBABWE,,4487
2023/24,26,White Maize,Export per Harbour,,Durban,248
2023/24,26,White Maize,RSA Export,BOTSWANA,,5161
2023/24,26,White Maize,RSA Export,ESWATINI (SWAZILAND),,1432
2023/24,26,White Maize,RSA Export,LESOTHO,,3720
2023/24,26,White Maize,RSA Export,MOZAMBIQUE,,1466
2023/24,26,White Maize,RSA Export,NAMIBIA,,4153
2023/24,26,White Maize,RSA Export,ZIMBABWE,,9523
2023/24,26,Yellow Maize,Export per Harbour,,Durban,30131
2023/24,26,Yellow Maize,RSA Export,BOTSWANA,,1107
2023/24,26,Yellow Maize,RSA Export,ESWATINI (SWAZILAND),,1755
2023/24,26,Yellow Maize,RSA Export,JAPAN,,30131
2023/24,26,Yellow Maize,RSA Export,LESOTHO,,12
2023/24,26,Yellow Maize,RSA Export,MOZAMBIQUE,,1027
2023/24,26,Yellow Maize,RSA Export,NAMIBIA,,1415
2023/24,26,Yellow Maize,RSA Export,ZIMBABWE,,5197
2023/24,27,White Maize,RSA Export,BOTSWANA,,3598
2023/24,27,White Maize,RSA Export,ESWATINI (SWAZILAND),,1056
2023/24,27,White Maize,RSA Export,LESOTHO,,635
2023/24,27,White Maize,RSA Export,MOZAMBIQUE,,1434
2023/24,27,White Maize,RSA Export,NAMIBIA,,4571
2023/24,27,White Maize,RSA Export,ZIMBABWE,,7775
2023/24,27,Yellow Maize,RSA Export,BOTSWANA,,103
2023/24,27,Yellow Maize,RSA Export,ESWATINI (SWAZILAND),,2091
2023/24,27,Yellow Maize,RSA Export,LESOTHO,,8
2023/24,27,Yellow Maize,RSA Export,MOZAMBIQUE,,1295
2023/24,27,Yellow Maize,RSA Export,NAMIBIA,,1246
2023/24,27,Yellow Maize,RSA Export,ZIMBABWE,,4085
2023/24,28,White Maize,RSA Export,BOTSWANA,,4239
2023/24,28,White Maize,RSA Export,ESWATINI (SWAZILAND),,826
2023/24,28,White Maize,RSA Export,LESOTHO,,1129
2023/24,28,White Maize,RSA Export,MOZAMBIQUE,,1152
2023/24,28,White Maize,RSA Export,NAMIBIA,,4174
2023/24,28,White Maize,RSA Export,ZIMBABWE,,7848
2023/24,28,Yellow Maize,Export per Harbour,,Durban,56211
2023/24,28,Yellow Maize,RSA Export,BOTSWANA,,1427
2023/24,28,Yellow Maize,RSA Export,ESWATINI (SWAZILAND),,2126
2023/24,28,Yellow Maize,RSA Export,"KOREA, REP OF",,56211
2023/24,28,Yellow Maize,RSA Export,MOZAMBIQUE,,1441
2023/24,28,Yellow Maize,RSA Export,NAMIBIA,,1277
2023/24,28,Yellow Maize,RSA Export,ZIMBABWE,,4472
2023/24,29,White Maize,RSA Export,BOTSWANA,,6170
2023/24,29,White Maize,RSA Export,ESWATINI (SWAZILAND),,1581
2023/24,29,White Maize,RSA Export,LESOTHO,,1104
2023/24,29,White Maize,RSA Export,MOZAMBIQUE,,1059
2023/24,29,White Maize,RSA Export,NAMIBIA,,4555
2023/24,29,White Maize,RSA Export,ZIMBABWE,,9114
2023/24,29,Yellow Maize,RSA Export,BOTSWANA,,1343
2023/24,29,Yellow Maize,RSA Export,ESWATINI (SWAZILAND),,2100
2023/24,29,Yellow Maize,RSA Export,MOZAMBIQUE,,1297
2023/24,29,Yellow Maize,RSA Export,NAMIBIA,,839
2023/24,29,Yellow Maize,RSA Export,ZIMBABWE,,5447
2023/24,30,White Maize,RSA Export,BOTSWANA,,4403
2023/24,30,White Maize,RSA Export,ESWATINI (SWAZILAND),,2573
2023/24,30,White Maize,RSA Export,LESOTHO,,6723
2023/24,30,White Maize,RSA Export,MOZAMBIQUE,,1622
2023/24,30,White Maize,RSA Export,NAMIBIA,,5956
2023/24,30,White Maize,RSA Export,ZIMBABWE,,8497
2023/24,30,Yellow Maize,Export per Harbour,,Durban,41
2023/24,30,Yellow Maize,RSA Export,BOTSWANA,,1553
2023/24,30,Yellow Maize,RSA Export,ESWATINI (SWAZILAND),,2272
2023/24,30,Yellow Maize,RSA Export,MALAWI,,136
2023/24,30,Yellow Maize,RSA Export,MOZAMBIQUE,,2868
2023/24,30,Yellow Maize,RSA Export,NAMIBIA,,2067
2023/24,30,Yellow Maize,RSA Export,SAUDI ARABIA,,41
2023/24,30,Yellow Maize,RSA Export,ZIMBABWE,,7638
2023/24,31,White Maize,RSA Export,BOTSWANA,,3291
2023/24,31,White Maize,RSA Export,ESWATINI (SWAZILAND),,2006
2023/24,31,White Maize,RSA Export,LESOTHO,,1807
2023/24,31,White Maize,RSA Export,MOZAMBIQUE,,2051
2023/24,31,White Maize,RSA Export,NAMIBIA,,5626
2023/24,31,White Maize,RSA Export,ZIMBABWE,,8487
2023/24,31,Yellow Maize,RSA Export,BOTSWANA,,1646
2023/24,31,Yellow Maize,RSA Export,ESWATINI (SWAZILAND),,1895
2023/24,31,Yellow Maize,RSA Export,MOZAMBIQUE,,1939
2023/24,31,Yellow Maize,RSA Export,NAMIBIA,,994
2023/24,31,Yellow Maize,RSA Export,ZIMBABWE,,6933
2023/24,32,White Maize,RSA Export,BOTSWANA,,3665
2023/24,32,White Maize,RSA Export,ESWATINI (SWAZILAND),,1692
2023/24,32,White Maize,RSA Export,LESOTHO,,1028
2023/24,32,White Maize,RSA Export,MOZAMBIQUE,,1967
2023/24,32,White Maize,RSA Export,NAMIBIA,,6264
2023/24,32,White Maize,RSA Export,ZIMBABWE,,8681
2023/24,32,Yellow Maize,Export per Harbour,,Durban,13287
2023/24,32,Yellow Maize,RSA Export,BOTSWANA,,2021
2023/24,32,Yellow Maize,RSA Export,CHINA,,11972
2023/24,32,Yellow Maize,RSA Export,ESWATINI (SWAZILAND),,2363
2023/24,32,Yellow Maize,RSA Export,GHANA,,1315
2023/24,32,Yellow Maize,RSA Export,MOZAMBIQUE,,2755
2023/24,32,Yellow Maize,RSA Export,NAMIBIA,,893
2023/24,32,Yellow Maize,RSA Export,ZIMBABWE,,8694
2023/24,33,White Maize,RSA Export,BOTSWANA,,3894
2023/24,33,White Maize,RSA Export,ESWATINI (SWAZILAND),,1230
2023/24,33,White Maize,RSA Export,MOZAMBIQUE,,2474
2023/24,33,White Maize,RSA Export,NAMIBIA,,5153
2023/24,33,White Maize,RSA Export,ZIMBABWE,,6612
2023/24,33,Yellow Maize,Export per Harbour,,Durban,17282
2023/24,33,Yellow Maize,RSA Export,BOTSWANA,,1841
2023/24,33,Yellow Maize,RSA Export,CHINA,,16628
2023/24,33,Yellow Maize,RSA Export,ESWATINI (SWAZILAND),,1974
2023/24,33,Yellow Maize,RSA Export,GHANA,,654
2023/24,33,Yellow Maize,RSA Export,LESOTHO,,307
2023/24,33,Yellow Maize,RSA Export,MOZAMBIQUE,,1013
2023/24,33,Yellow Maize,RSA Export,NAMIBIA,,711
2023/24,33,Yellow Maize,RSA Export,ZIMBABWE,,5583
2023/24,34,White Maize,RSA Export,BOTSWANA,,3715
2023/24,34,White Maize,RSA Export,ESWATINI (SWAZILAND),,1006
2023/24,34,White Maize,RSA Export,MOZAMBIQUE,,2924
2023/24,34,White Maize,RSA Export,NAMIBIA,,4066
2023/24,34,White Maize,RSA Export,ZIMBABWE,,9734
2023/24,34,Yellow Maize,Export per Harbour,,Durban,26953
2023/24,34,Yellow Maize,RSA Export,BOTSWANA,,2388
2023/24,34,Yellow Maize,RSA Export,CHINA,,26953
2023/24,34,Yellow Maize,RSA Export,ESWATINI (SWAZILAND),,1706
2023/24,34,Yellow Maize,RSA Export,MOZAMBIQUE,,1852
2023/24,34,Yellow Maize,RSA Export,NAMIBIA,,418
2023/24,34,Yellow Maize,RSA Export,ZIMBABWE,,2075
2023/24,35,White Maize,Export per Harbour,,Durban,20891
2023/24,35,White Maize,RSA Export,BOTSWANA,,1949
2023/24,35,White Maize,RSA Export,ESWATINI (SWAZILAND),,617
2023/24,35,White Maize,RSA Export,LESOTHO,,3173
2023/24,35,White Maize,RSA Export,MOZAMBIQUE,,23184
2023/24,35,White Maize,RSA Export,NAMIBIA,,696
2023/24,35,White Maize,RSA Export,ZIMBABWE,,9034
2023/24,35,Yellow Maize,RSA Export,BOTSWANA,,599
2023/24,35,Yellow Maize,RSA Export,ESWATINI (SWAZILAND),,1311
2023/24,35,Yellow Maize,RSA Export,MOZAMBIQUE,,545
2023/24,35,Yellow Maize,RSA Export,NAMIBIA,,202
